Subject;TextBody;Complaint;Complaint_type
D24-01868 PATG Enterprise;Hi Kirsten, Welcome back :)! Ik pas het aan, ik heb je hiervoor nog een apart mailtje gestuurd (ik kopieer de nummers nl. altijd van de bestelbon). Mvg, Melissa Maekelbergh Customer Service Agristo nv P +32 56 14 17 45 --------------- Original Message --------------- From: Planning Beemsterboer [planning@jpb.nl] Sent: 2/09/2024 13:40 To: service@agristo.com Subject: D24-01868 PATG Enterprise Goedemiddag Melissa, Ik zie voor PATG D24-01868 niet in TMS staan, maar ik zie wel D24-01838. Ik denk dat dat laatste een typefoutje is en dat dat D24-01868 moet zijn. Met vriendelijke groet /;False;
Documents order 4500053961;Apologies, the first email went out too soon. Documents now attached.;False;
Thiriet: Bon de commande;Bonjour, Vous trouverez ci-joint un bon de commande. Veuillez confirmer cette commande au service approvisionnement au numéro de fax: 03.29.64.64.84. Cordialement, Service Approvisionnement Thiriet.;False;
PO 2407117_New Order_AGRISTO_French Fries MMPRO_ETA early Nov 2024_HaiPhong;Dear Anh, Hope all is well with you! Please find back enclosed the docs for approval for PO 2407117 and the draft OBL. Let me know if something would be incorrect or all correct please. Thank you and;False;
Need postal code Bulk Ship ST;Hi all, For our system, we would need a postal code for the consignee Bulk Shop, Solomon Islands. The customs do not accept the absence of a postal code, which causes errors and requires manual intervention. Could someone please provide this to me? Now we have the following adress: Bulk Shop Ranadi Industrial Area Honiara P.O BOX 1619 Solomon Islands Thank you very much in advance!;False;
PO 3043958;Hi, Please find back enclosed the docs for PO 3043958 for approval. Thank you and;False;
5 x Jamaica D24-01971, D24-01972, D24-01973, D24-01974, en D24-01975;"Hoi Melissa, En deze nog: D24-01971 – IO24-01301 - Laden week 39 D24-01972 – IO24-01302 - Laden week 40 D24-01973 – IO24-01303 - Laden week 41 D24-01974 – IO24-01304 - Laden week 42 D24-01975 – IO24-01305 - Laden week 43 Bestemming: Jamaica Verzendadres: Glastonbury Purveyor Company Price confirmed by Moustafa Met vriendelijke groet, William Nannes J.P. Beemsterboer Food Traders Tel: +310226396408 Mobiel: +31610946168 Mail: william@jpb.nl<mailto:william@jpb.nl> J.P. Beemsterboer Food Traders Op al onze aanbiedingen, op alle aan ons en door ons gegeven opdrachten en op alle met ons gesloten overeenkomsten zijn uitsluitend van toepassing onze Algemene Handelsvoorwaarden (hierna aangeduid als “AHV”), gedeponeerd bij de Griffie van de Rechtbank Noord-Holland, locatie Alkmaar op 3 september 2013. Kopieën van onze AHV liggen ter inzage bij ons op kantoor en kopieën daarvan zullen op uw eerste verzoek kosteloos aan u worden gestuurd. Voorts kunnen onze AHV kosteloos worden gedownload van onze website: www.beemsterboer.nl. Wij wijzen algemene voorwaarden gehanteerd door onze contractuele wederpartij uitdrukkelijk van de hand, tenzij wij uitdrukkelijk schriftelijk de toepasselijkheid van algemene voorwaarden van onze contractuele wederpartij hebben aanvaard. All our quotations, all orders placed with and by us and all contracts concluded with us are exclusively subject to Dutch law and our General Conditions of Trade (hereafter also referred to as “GCT”) including the The Hague Uncitral Arbitration Clause included therein (article 4.3), filed with the court Noord-Holland, location Alkmaar on 3 September 2013. Copies of our GCT are available at our offices and will be sent to you free of charge at your first request. Moreover, our GCT can be downloaded from our website: www.beemsterboer.nl. We explicitly reject any and all general conditions of trade from our contractual counterparts, unless we explicitly agree in writing with the applicability of such general conditions of trade. Toutes nos offres, toutes les commandes qui nous sont confiées, toutes les commandes que nous passons, tous les contrats et toutes les conventions conclus avec nous sont régis de manière exclusive par le droit néerlandais et nos Conditions Générales (nommées dessous aussi “CG “), assortie de sa clause compromissoire et attributive de juridiction exclusive à l'article 4.3 (arbitrage à La Haye Pays-Bas conformément au règlement d’arbitrage de la CNUDCI), qui ont été déposées au greffe du tribunal de Noord-Holland, dépendance à Alkmaar le 3 septembre 2013. Il peut être pris communication de nos CG en nos bureaux et un exemplaire peut être gratuitement obtenu sur simple demande. Par ailleurs, nos CG peuvent être gratuitement téléchargées à partir de notre site Internet www.beemsterboer.nl. Nous excluons formellement l’application des conditions générales de notre cocontractant, à moins que nous en ayons formellement accepté l’application. En todas nuestras ofertas, en todas las órdenes hechas por o a nosotros y en todos los contratos celebrados con nosotros son de aplicación exclusiva el derecho holandés y nuestras Condiciones Mercantiles Generales (en adelante denominadas como ""CMG""), incluida la cláusula de UNCITRAL Arbitraje de la Haya ahí incluida (artículo 4.3), depositadas en la Secretaría Judicial del Juzgado de Noord-Holland, localidad de Alkmaar el 3 de septiembre 2013.Las copias de nuestras CMG se encuentran para su consulta en nuestras oficinas y a la primera solicitud le enviaremos gratuitamente copias de las mismas.Además, nuestras CMG pueden ser bajadas gratuitamente de nuestro sitio en Internet: www.beemsterboer.nl. Rechazamos expresamente las condiciones generales que usen nuestras contrapartes contractuales, salvo que hayamos aceptado expresamente por escrito la aplicación de las condiciones generales de nuestras contrapartes contractuales.";False;
Order BCFI240023;Hello Heather, Please put order BCFI240023 for a loading by normal trailer;False;
XMAS '24  & NY '25 SHUT DOWN/OPEN DATES;Hi Kanchana, We only close on 25/12/2024 and 01/01/2025, the rest of the days we are open for business. We might run on skeleton staff for a week or 2, but all requests should be handeled within a reasonalbe time frame. Please take the usual lead time (minimum 4 to 5 weeks) + transit time (about 8-9 weeks) into account when sending through orders.;False;
PO 3061865;Hi, Please find back enclosed the docs for PO 3061865 for approval. Thank you and;False;
MEDUAY283098 - docs and SWB;Dear Sender, Thank you for your email. Please be aware that I am currently out of my office and will be back on 08-09-2024, Until then I have verry limited access to my e-mails. During this period, for any urgent matters, you may contact me on my Whatsapp (+966552268663);False;
I: ANATOLIE PAYNMENT;Hi, please find here in attachment ANATOLIE payment Thanks;False;
Order BCFI240023;Good afternoon Amal, I changed it to truck. When would you like to load this order?;False;
Lidl GB available volumes;I am currently out of the office until 03.09.24 with no access to emails. Please contact in my absence for anything urgent: Jordan Fielder - jordan.fielder@lidl.co.uk;False;
Undelivered Mail Returned to Sender;;False;
Payment Advice;Dear supplier 10014656, Attached is a specification of the payments you have received from Coop Danmark A/S. If you have any questions, you are welcome to write to kreditor@coop.dk. Yours sincerely Coop Danmark A/S Roskildevej 65 DK-2620 Albertslund www.coop.dk;False;
Swift;Hello, Pls here you are. [ SWIFT GOOD.pdf (application/pdf) ] Regards;False;
Agristo Order - Glasgow Sher;"Hi, Thank you for your order. I will process this now. Thanks, Beau Beau Taylor Customer Service Agristo P +441 244 562 128 --------------- Original Message --------------- From: ReplenTL Glasgow Sher [replentl.glasgowsher@batleys.co.uk] Sent: 2/09/2024 12:04 To: orders@agristo.com; sara.ghasemian@agristo.com; service@agristo.com Cc: freshfrozentl.glasgow@batleys.co.uk; aftab.mohammed@bestway.co.uk; replentl2.glasgowsher@batleys.co.uk Subject: Agristo Order - Glasgow Sher Good Morning, Please find attached PO – 89673 for delivery for 6.09.24 for Glasgow Sher. Kindly provide the confirmation.";False;
1001103;Hi Lisa, Yes, is ok! Thx Bonte Maarten Customer Service Officer Agristo nv P +32 485 134 330 --------------- Original Message --------------- From: Lisa Sørensen [lis@tomex.dk] Sent: 2/09/2024 12:51 To: service@agristo.com Subject: 1001103 Hi, Is this order OK for loading next week? Med venlig hilsen /;False;
Rupture commande 4508447034;Bonjour, Nous n'avons actuellement pas de stock de la réf. 299487. Il y a aura nouveau stock à partir du 09/09. Nos excuses pour ce désagrément. Cordialement, Zoë Zoë Feys Customer Service Agristo nv P +32 56 54 11 67 thread::PiGO_7qgHsqavxglRCM6jnQ::;False;
PLUS project: 2024-04397 | CORR- DV aardappelen 8 sku - Agristo;[https://assets.bettyblocks.com/9c446904fda248a18d7498592fecbcee_fd43c2d304504f658da28b2d30113618/56/plus-logo.png] 4.1 Upload PDF print proof Project No: 2024-04397 Project Name: CORR- DV aardappelen 8 sku - Agristo Beste Agristo Evelien Cremers Artwork, Het artwork voor CORR- DV aardappelen 8 sku - Agristo is afgerond. In opdracht van PLUS Retail heeft u van de Artwork Studio een aparte mail ontvangen met een link waar u de bestanden als illustrator file kunt downloaden. De lage resolutie PDFjes ter inzage zijn hier ook te downloaden. Let op: deze PDFjes zijn alleen ter info en kunnen niet gebruikt worden voor productie doeleinden. De bestanden zijn door PLUS Retail goedgekeurd. Het is niet toegestaan zonder uitdrukkelijke toestemming van PLUS Retail enige wijzigingen (tekst en lay-out) aan te brengen. De gebruikte kleuren staan vermeld in de aangeleverde bestanden. De kleurreferentie wordt u toegestuurd. De barcode moet door de drukker nog worden voorzien van hun technische specificatie. De verantwoordelijkheid voor de leesbaarheid van de gedrukte barcode ligt te allen tijde bij de drukker. De code-cijfers zijn akkoord gegeven door PLUS Retail. Graag de PDF proef/proeven van de drukker voor controle uploaden in PAP voor 11-09-2024. Klik hier<https://plus.pim.today> om in te loggen deze activiteit te voltooien. Alvast hartelijk dank! ________________________________ Dear Agristo Evelien Cremers Artwork, The artwork for CORR- DV aardappelen 8 sku - Agristo is finished. On behalf of PLUS Retail you did receive a separate mail with a download link for the illustrator files from the Artwork Studio. Also, the low resolution PDF files can be downloaded with this link. Note: these PDFs are for information only and cannot be used for production purposes. The files have been approved by PLUS Retail. It is not permitted to make any changes (text and layout) without the explicit permission of PLUS Retail. The colours used are listed in the supplied files. The colour reference will be sent to you. The technical specifications are still to be added to the barcode by the printer. Responsibility for the readability of the printed barcode always remains with the printer. The code figures have been approved by PLUS Retail. Please upload the PDF proof(s) from the printer for approval in PAP before 11-09-2024. Click here<https://plus.pim.today> to login and complete the activity. Thank you in advance! Met vriendelijke groet, /;False;
Zahlungsavis vom 03.09.2024;;False;
Rupture commande 4508447034;Bonjour, absent jusqu'au 02/09 Mes mails ne seront ni lu ni traités merci de contacter sy.duphil@passionfroid.fr m.segui@passionfroid.fr je.chartier-thuilier@passionfroid.fr;False;
Aldi BOLTON DEL 12/09;Hi, Please see below order for delivery to Aldi : Del.Date Del.Address Fullers Ord.No. Aldi PO Product Code Description Qty Pallets Delivery Time 12/09/2024 ALDI STORES LTD (BOLTON) 1050961 214254 COAL151 ALDI SKIN ON FRIES 12X1KG 1560 26 504 EDI: 658169 DEL DATE: 12/09/2024 TIME: 5:04am Please confirm receipt. Cheers, Mel;False;
;Hello Sr! I work for a service company, we help other companies to import. We help them in the bureaucratic and also in the negotiation, almost a Door to Door operation for our client. I will reply for my client: 1. Yes, we already imported for other clients, we have a lot of expertise importing. 2. My client buys from the national market, but they have a good quantity, they want to import. 3. They informed me, if the price and quantity is good, they have a group of companies that will import 24.000 tons year aproxx. 4. As I said, my client have a group of distributors willing to import, we are the way. 5. Yes, www.pranacomex.com<http://www.pranacomex.com>, we work importing for more then 10 years, we attend some big companies in Brazil. 6. Potato sticks is the shape of it, like the picture below: [cid:image002.png@01DAFD25.FC731A30] We’d like to you’re the price for your grade A and B of this product. I’ts not pre fried. Atenciosamente,;False;
TMS slot PO 2982872  - loading date 2nd OCT;Hi Louise, How are you? Not urgent. Once you have a chance, pls open the loading of 8th OCT for PO 2982826. Thanks, Chidu;False;
Stock rapport - Iglo 02.09.2024;Oeps! Te enthousiast om te sturen. Zie bijlage. Marlies De Ketele Customer Experience Officer Agristo nv P +32 56 54 09 63 M +32 472 41 34 87 --------------- Original Message --------------- From: Van Durmen, Marleen [marleen.van-durmen@iglo.com] Sent: 2/09/2024 15:41 To: service@agristo.com Subject: Stock rapport - Iglo 02.09.2024 Hi Marlies, Kan je met bijlage sturen aub. Dank je Gr, Marleen Marleen Van Durmen Demand & Supply Planner thread::nGPcOxm4GsuGi84KCrSA73Q::;False;
