Name;TextBody;Subject;Priority;AGR_Extra_Information_Root_Cause__c;AGR_Type_of_Complaint__c;AGR_Reason_for_Complaint__c;AGR_Root_Cause__c;ParentId;lang;Complaint
1;Zoe, Melissa, I hope you are doing well, Today Invoices with differences at e-mail chain. Please your support to help us with adjustments. RICARDO GASCA GERENTE DE COMPRAS / PURCHASING MGR CGT Platos Preparados gggasca@mercadona.es <mailto:cgtplato@mercadona.es> 26611 – 683751856 Bruselas - Bélgica ________________________________ De: Patricia Lorite Gomez <palorite@mercadona.es> Enviado: Monday, June 3, 2024 8:21:52 AM Para: Guillermo Ricardo Gasca Oros <gggasca@mercadona.es> Asunto: RE: 16/05/2024 DIFERENCIA PRECIO AGRISTO NV Buenos días A fecha de hoy tiene todas estas facturas descuadradas. Donde está el problema? Cual es el motivo de no llevar la facturacion al dia? Prov Fac FecFac ImpBFac AlbPrv Ped Alb FecAlb ImpBAlb Cen 349945 90604004 02/05/2024 24.850,80 81015963 2960240 216921 04/05/2024 24.008,40 1001 349945 90604118 02/05/2024 24.850,80 81015984 2954172 963483 06/05/2024 24.008,40 927 349945 90604353 03/05/2024 24.850,80 81016309 2986274 251095 07/05/2024 24.008,40 984 349945 90604137 02/05/2024 25.164,00 81016473 2964694 5658 04/05/2024 24.516,00 1101 349945 90604031 02/05/2024 22.021,20 81016918 2960408 166106 04/05/2024 21.567,60 1058 349945 90604466 03/05/2024 7.554,60 81017041 2971092 5689 06/05/2024 7.327,80 1101 349945 90604467 03/05/2024 16.470,00 81017042 2974505 166157 06/05/2024 16.146,00 1058 349945 90604531 03/05/2024 1.819,80 81017043 2982145 166156 06/05/2024 1.787,40 1058 349945 90604532 03/05/2024 19.116,00 81017045 2983320 5676 06/05/2024 18.468,00 1101 349945 90604967 06/05/2024 24.850,80 81017379 3005948 217124 08/05/2024 24.008,40 1001 349945 90604755 06/05/2024 24.850,80 81017384 3009277 251260 09/05/2024 24.008,40 984 349945 90604938 06/05/2024 24.850,80 81017415 3005947 964257 08/05/2024 24.008,40 927 349945 90605001 06/05/2024 24.850,80 81017416 3015626 965275 10/05/2024 24.008,40 927 349945 90605046 07/05/2024 3.823,20 81017719 3019564 5713 09/05/2024 3.693,60 1101 349945 90605047 07/05/2024 20.973,60 81017720 3016690 166353 09/05/2024 20.584,80 1058 349945 90604699 06/05/2024 19.245,60 81017812 3007786 166275 08/05/2024 18.856,80 1058 349945 90604957 06/05/2024 25.164,00 81018273 3037376 5709 08/05/2024 24.516,00 1101 349945 90605712 08/05/2024 24.850,80 81018972 3034492 251432 11/05/2024 24.008,40 984 349945 90605811 08/05/2024 24.850,80 81019004 3037081 965726 11/05/2024 24.008,40 927 349945 90605983 08/05/2024 24.850,80 81019027 3031315 217280 10/05/2024 24.008,40 1001 349945 90605912 08/05/2024 20.293,20 81019287 3035083 5736 10/05/2024 19.839,60 1101 349945 90605746 08/05/2024 24.850,80 81019308 3031264 5728 10/05/2024 24.008,40 1101 349945 90606130 10/05/2024 24.850,80 81019738 3047714 251533 14/05/2024 24.008,40 984 349945 90606308 10/05/2024 24.850,80 81019746 3046510 217439 13/05/2024 24.008,40 1001 349945 90606219 10/05/2024 15.292,80 81019819 3046124 5761 13/05/2024 14.774,40 1101 349945 90606425 10/05/2024 24.850,80 81019870 3071934 5769 13/05/2024 24.008,40 1101 349945 90606236 10/05/2024 6.139,80 81019887 3069460 5759 13/05/2024 6.107,40 1101 349945 90606237 10/05/2024 19.337,40 81019889 3068354 166514 13/05/2024 18.916,20 1058 349945 90606225 10/05/2024 24.796,80 81020010 3043175 166517 13/05/2024 24.278,40 1058 349945 90606586 13/05/2024 24.850,80 81020109 3066691 251688 16/05/2024 24.008,40 984 349945 90606635 13/05/2024 24.850,80 81020146 3064721 967429 16/05/2024 24.008,40 927 349945 90606618 13/05/2024 24.850,80 81020281 3066036 5780 15/05/2024 24.008,40 1101 349945 90606940 14/05/2024 24.796,80 81020282 3076911 166733 16/05/2024 24.278,40 1058 349945 90606693 13/05/2024 24.850,80 81020836 3069974 217575 15/05/2024 24.008,40 1001 349945 90607269 15/05/2024 24.705,00 81020990 3088218 166779 17/05/2024 24.219,00 1058 349945 90607228 15/05/2024 24.850,80 81021034 3088048 217673 17/05/2024 24.008,40 1001 349945 90607425 16/05/2024 24.850,80 81021514 3098631 251862 20/05/2024 24.008,40 984 349945 90607263 15/05/2024 24.850,80 81021896 3088047 968386 18/05/2024 24.008,40 927 349945 90608282 21/05/2024 24.008,40 81023274 3142110 217964 23/05/2024 24.931,80 1001 349945 90604700 06/05/2024 4.503,60 81017813 3006705 5704 08/05/2024 4.438,80 1101 349945 90605991 08/05/2024 24.300,00 81019069 3033259 166400 10/05/2024 23.652,00 1058 349945 90606289 10/05/2024 24.850,80 81019761 3045586 966644 14/05/2024 24.008,40 927 Gracias. Un saludo Patricia Lorite División Pagar / Dpto. Financiero y Marina de Empresas Mov. 683 445 855 Ext. 54753 De: Guillermo Ricardo Gasca Oros <gggasca@mercadona.es> Enviado el: sábado, 1 de junio de 2024 15:39 Para: Patricia Lorite Gomez <palorite@mercadona.es> Asunto: Re: 16/05/2024 DIFERENCIA PRECIO AGRISTO NV Hola Patricia, Ayer he estado con proveedor y está al tanto que aún no tenemos respuesta. Espero el día lunes nos den más información y pueda solucionarse. Te mantengo informada en caso de mayor novedad. Saludos RICARDO GASCA GERENTE DE COMPRAS / PURCHASING MGR CGT Platos Preparados gggasca@mercadona.es <mailto:cgtplato@mercadona.es> 26611 – 683751856 Bruselas - Bélgica ________________________________ De: Patricia Lorite Gomez <palorite@mercadona.es <mailto:palorite@mercadona.es> > Enviado: Thursday, May 16, 2024 12:08:44 PM Para: Guillermo Ricardo Gasca Oros <gggasca@mercadona.es <mailto:gggasca@mercadona.es> > Asunto: 16/05/2024 DIFERENCIA PRECIO AGRISTO NV Buenas, Necesito que me indiques el precio correcto de estos productos recepcionados en la fecha indicada. ________________________________ Nª Prov. Proveedor 349945 AGRISTO NV Código Descripción Precio Merca Precio Prov. Almacén Fecha entrada Fecha CSM PEDIDO Factura 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1001 04/05/2024 02/05/2024 2960240 90604004 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 927 06/05/2024 02/05/2024 2954172 90604118 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 984 07/05/2024 03/05/2024 2986274 90604353 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 04/05/2024 02/05/2024 2964694 90604137 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1058 04/05/2024 02/05/2024 2960408 90604031 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 06/05/2024 03/05/2024 2971092 90604466 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1058 06/05/2024 03/05/2024 2974505 90604467 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1058 06/05/2024 03/05/2024 2982145 90604531 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 06/05/2024 03/05/2024 2983320 90604532 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1001 08/05/2024 06/05/2024 3005948 90604967 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 984 09/05/2024 06/05/2024 3009277 90604755 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 927 08/05/2024 06/05/2024 3005947 90604938 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 927 10/05/2024 06/05/2024 3015626 90605001 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 09/05/2024 07/05/2024 3019564 90605046 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1058 09/05/2024 07/05/2024 3016690 90605047 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1058 08/05/2024 06/05/2024 3007786 90604699 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 08/05/2024 06/05/2024 3037376 90604957 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 984 11/05/2024 08/05/2024 3034492 90605712 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 927 11/05/2024 08/05/2024 3037081 90605811 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1001 10/05/2024 08/05/2024 3031315 90605983 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 10/05/2024 08/05/2024 3035083 90605912 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 10/05/2024 08/05/2024 3031264 90605746 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 984 14/05/2024 10/05/2024 3047714 90606130 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1001 13/05/2024 10/05/2024 3046510 90606308 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 13/05/2024 10/05/2024 3046124 90606219 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 13/05/2024 10/05/2024 3071934 90606425 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 13/05/2024 10/05/2024 3069460 90606236 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1058 13/05/2024 10/05/2024 3068354 90606237 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1058 13/05/2024 10/05/2024 3043175 90606225 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 15/05/2024 13/05/2024 3066036 90606618 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1001 15/05/2024 13/05/2024 3069974 90606693 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1101 08/05/2024 06/05/2024 3006705 90604700 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 1058 10/05/2024 08/05/2024 3033259 90605991 61405 HAC F10 2,0 1 L81 2,280 € 2,360 € 927 14/05/2024 10/05/2024 3045586 90606289 Patricia Lorite Gómez Departamento Financiero y Marina de Empresas División Pagar palorite@mercadona.es <mailto:palorite@mercadona.es> 683.445.855 Ext 54753;Mercadona: 16/05/2024 DIFERENCIA PRECIO AGRISTO NV;Normal;;Logistics;Irrelevant;;500QD00000FcJxDYAV;es;True
1;Bonjour, Dans le cadre de nos échanges, vous nous avez communiqué une réponse concernant l'analyse PHYSICO-CHIMIE dossier de NC 2404580299 concernant le produit FRITES ALLUMETTES 1KG CARREFOUR à la marque CRF CLASS portant le gencod 3560070057658 Nous souhaiterions que vous puissiez nous fournir un complément d'information et pour ce faire nous vous demandons de bien vouloir vous connecter sur notre site https://tbq.carrefour.com ou via le lien https://tbq.carrefour.com/AddNcAnalyseFourn.action?tbqNcDossier=vlIQ8izjVdDObmL2VjjEsoJjBwWjVLo3lgEKTok3_mZVxj2LTefNVPGIq-Hu1gXp&profile=-BU3tRBhnOdn8ve_IIfZeNpajEqvjsMrD2MoHwbRXP-WGmVks0u6VNrNg31dopSK&user=QrCTvCasPUji2aBbeOf4GITWn1v5VzcBPrmae90GQ3WXTCLUTw4PZCfe9faFru52&email=IMgGe2ObjA5eIXCDdgUniT-6aslNGdQa58pbeOXqcFD5i7VFVIZ6sWRdu9swq7lUT9BURnYdJZGw6psJphUskQ%3D%3D& dans les meilleurs délais afin de nous faire parvenir vos nouveaux éléments de réponse. Cordialement, Le service Qualité Carrefour This e-mail and any attachment are confidential and intended solely for the use of the individual to whom it is addressed. If you are not the intended recipient, please telephone or email the sender and delete this message and any attachment from your system. Unauthorized publication, use, dissemination, forwarding, printing or copying of this e-mail and its associated attachments is strictly prohibited. Let's respect the environment together. Only print this message if necessary.;Notification: Demande de complément sur non-conformité analytique PHYSICO-CHIMIE  N°  2404580299 _  FRITES ALLUMETTES 1KG CARREFOUR;Normal;;Quality;Irrelevant;;500QD00000Fcb4WYAR;en;True
1;Good afternoon Kathleen, We have now tested the samples of all 6 new Essentially Catering SKUs. I was very impressed with the products from a personal perspective. In terms of the product assessments and QAS checks, we had 2 observations: EC Supercrunch Straight Cut Chips 9/16 2.27kg Batch 04/2026 G22 24 096 06:23 - 3 Gross blemishes were found in the 1kg sample that we assessed. Please see the attached photo which shows the blemishes. EC Hash Browns 2.27kg Batch 04/2026 D08 24 099 20:37 - The tested batch was within the average weight range, but it was on the lower end of the range. Average Weight 50.55g, non-broken weight range 48.35 to 52.85 with 7/15 underweight. Can you please investigate these observations and let us know your findings? Many thanks and;Essentially Catering new SKU's first production samples feedback - BES B14;Normal;;Quality;Defects;No remarks during production / Packaging;500QD00000Fcj0HYAR;en;True
1;ICS complaint EA: 315046 TRA Z09 2,25 I100V2 (old sku 311808 TRA Z09 2,25 1 I100) HF: 307688 BLK Z09 FS ZON Lot: C04 24 140 21:25 Date: 19/05/2024 Charge: 1202135164 Baking order : 1038784 QC records: 19/05/2024 20:52: 9 score (dry matter to low) 19/05/2024 21:52: 10 score Glass/sugar: 0,5 on max 5 on both times Complaint is from pallet 254125885015152501 During this batch there were 595 Pallets / 595000 cases / 2 380 000 bags made Of which there are 238 pallets still in stock/ 357 pallets delivered;ICS Complaint Z09 24 140 21:25;Normal;geen opmerking in QC records, geen verdere feedback van de klant;Quality;Color;No remarks during production / Packaging;500QD00000FcfvyYAB;en;True
1;Hello Mark, Thanks for your feedback. I have checked our QC records. Please find attached document. Please feel free to contact me if you need more information.;Essentially Catering new SKU's first production samples feedback - BES B14;Normal;;Quality;Defects;No remarks during production / Packaging;500QD00000Fcj0HYAR;en;True
1;Hoi Marian, Ook hier zullen we een credit nota voor opmaken. Ik merk ook dat het redelijk vaak voorkomt dat er dozen beschadigd aankomen. Ik zal eens de lijst trekken van de laatste maanden en eens verder bekijken met de laadplaats hoe we dit in de toekomst kunnen voorkomen. Mvg, Elynn Elynn Marisse Customer Service Officer Export Agristo nv P +32 472 922 248 --------------- Original Message --------------- From: Marian de Braaf [marian.debraaf@tomfrost.com] Sent: 3/06/2024 17:29 To: service@agristo.com Cc: catharina.breewel@tomfrost.com Subject: T24101 - 445592 - Damaged cartons Shoestring Mega Fresh;T24101 - 445592 - Damaged cartons Shoestring Mega Fresh;Normal;damaged boxes during loading;Logistics;Damaged boxes;No investigation done;500QD00000FZBpcYAH;en;True
1;Hi All, Please see attached for the following file updated: Agristo Customer Complaints Update Week 44 23-24 (26-05-2024 to 01-06-2024).xls FYI - I have added in an extra sheet with a chart on this file to make it easier to track complaint trends and key points which I will be updating every week. Key Points * Extrinsic x 1 - Golf Ball in Roast Potatoes * Intrinsic x 2 - 2 x Clumps of coating * Quality x 18 - 13 x Difference to croquettes, 3x Little Coating, 1x Black bits, 1x Cooking Times * Weights x 1 - Only 3 hash Browns in box [cid:image001.png@01DAB689.F445F090] If you have any queries please let me know.;Agristo Customer Complaints Update Week 44 23-24 (26-05-2024 to 01-06-2024).xls;Normal;;Not applicable;Irrelevant;;500QD00000FcqYrYAJ;en;True
1;Dear Sender, I am not in the office today, your email will be read with delay. In case of emergency for TOMFROST B.V.and TOMROST GmbH please call my mobile: +31 6 40 01 09 69;T24104 - 445593 - Damaged cartons Crinkle cut Mega Fresh;Normal;damaged boxes during loading;Logistics;Damaged boxes;No investigation done;500QD00000FZ4GGYA1;en;True
1;Dear, Further investigation was finished for complaint 00029394 by Investigator: Inez Aerts. Link to complaint: 00029394;Foreign body complaint REF: 27446474;Normal;haartjes van borstel aan peeling line;Quality;Foreign body;Foreign body - Factory Related;500QD00000FZRhSYAX;en;True
1;Hoi Marian, We zullen hiervoor een credit nota bezorgen. Mvg, Elynn Marisse Customer Service Officer Export Agristo nv P +32 472 922 248 --------------- Original Message --------------- From: Marian de Braaf [marian.debraaf@tomfrost.com] Sent: 3/06/2024 17:29 To: service@agristo.com Cc: catharina.breewel@tomfrost.com Subject: T24104 - 445593 - Damaged cartons Crinkle cut Mega Fresh;T24104 - 445593 - Damaged cartons Crinkle cut Mega Fresh;Normal;damaged boxes during loading;Logistics;Damaged boxes;No investigation done;500QD00000FZ4GGYA1;en;True
1;Thanks for the clarity, Evelien. Please keep me posted on the next production run.;RE: 40313499 Morrisons FB Complaint - Roast Potatoes 800g 600477;Low;laatste aardappelen;Quality;Defects;No investigation done;500QD00000EgiavYAB;en;True
1;Goedemiddag Nino, Helaas waren de goederen niet klaar. Kunnen we deze verzetten naar laden op 14/06 om 07.00 uur? ​;Laadafspraak // Agristo // Mondial Foods // 61904 - 450400;Normal;BBD not correct;Logistics;Shelf life of pallet NOK;No investigation done;500QD00000CSqJLYA1;en;True
1;Hi Louise, Sarah, Please see below yesterday's deduction. PO 756003 - VF3331 received 6/3/24 - deducted $1000 sent the wrong boxes Thank you, [cid:image002.png@01DAB66D.042C8D10]<http://www.ardovlm.com/> Julia Melnyk Senior Customer Account Specialist 1675 Blvd.Saint-Regis, Dollard-des-Ormeaux, QC, H9B 3H7 T: (514) 426-4100 Ext. 250;PO 756003 - Wrong empty boxes;Normal;;Logistics;Other;No investigation done;500QD00000FdW15YAF;en;True
1;"Hi Evelien, Thank you for your response. Please see below additional information required: You have answered only ""No"" to ""Have you reviewed retained samples / taste panel records - any deviation to specification?"" Please confirm did you review the retained samples? Have you received any other complaints for blue hard plastic recently? Do you do any inspection on plastic pallet integrity if there is a possibility of loose pieces entering the bags? Please attach glass and hard plastic checks, do these include pallet integrity? Please send glass and hard plastic policies Please send relevant production records Please send relevant foreign body detection checks (optical sorts, visual inspection, x-ray) Thanks, Hannah Lee Health & Nutrition Technical Assistant SGS United Kingdom Limited Mobile: +44(0)7554403365";Iceland Customer Product Complaint 03261201;Normal;;Quality;Foreign body;Foreign body - Factory Related;500QD00000D4PBiYAN;en;True
1;Dear Elynn, Can you please help us with this CN? Thanks and;Agristo / Cial / Technical claim: bags without inkjet;Normal;afgelsoten wegens geen verdere reactie;Packaging;Coding bag;No investigation done;500QD000008Dh5qYAC;en;True
1;Dear Agristo TILBURG, Our system shows that your SMETA Certification Expiration Date has expired. Please send updated certification to QualityAssuranceStaff@kbseafoodco.com.au Appreciate your assistance, KB Seafood Co. Quality Assurance Team KB SEAFOOD COMPANY 23 Catalano Road, Canning Vale WA 6155 P +61 8 9455 8500 | E QualityAssuranceStaff@kbseafoodco.com.au | W www.kbseafoodco.com.au __________________________________________________________________________ Form ID: 747 Division: KB Seafood Co Org. Area: Whole Division Please do not reply to this email DISCLAIMER: This message contains privileged and confidential information. If you are not the intended recipient you must not disseminate, copy or take any action in reliance on it, and we request that you notify KB Seafood Co immediately on +61 (8) 9455 8500 or by e-mail to info@kbseafoodco.com.au Any views expressed in this message are those of the individual sender. KB Seafood Co does not represent that this message or any attached files are free from computer viruses.;Reminder Updated Documents Required - Agristo TILBURG;Normal;;Quality;Irrelevant;;500QD00000FdfacYAB;en;True
1;Dear Elynn, Can you please help us with this CN? Thanks and;Agristo / Cial / Technical claim: bags without inkjet;Normal;afgelsoten wegens geen verdere reactie;Packaging;Coding bag;No investigation done;500QD000008Dh5qYAC;en;True
1;Hi Anton We can't send an invoice for this value, please help me to discount the $190,32 EUR to the next new order, which is better for us. Thank you. Muchas gracias, /;Re: PEDIDO 7461 / CONT.32-AGR-162 // COMPAÑIA PESQUERA DEL MAR S.A.S;Normal;loaded with 2 pallets less due to stock shortage;Logistics;Other;Other conclusion;500QD00000FClNYYA1;en;True
1;Hi Elynn and Anton Please send the documents to this order, we didn't receive it yet. Thank you. Muchas gracias, /;Re: PEDIDO 7461 / CONT.32-AGR-162 // COMPAÑIA PESQUERA DEL MAR S.A.S;Normal;loaded with 2 pallets less due to stock shortage;Logistics;Other;Other conclusion;500QD00000FClNYYA1;en;True
1;External: Verify the sender before clicking any link/attachment. Hi Kathleen We received notice from 1 of our retailers that the packaging for Farmchef Rosti Hashbrown are not sealed properly again. This is not the first incident, as we have faced this issue before with the sealing. The outlet reported 5 affected packs, and will do a check across for any other occurrence. We do not have the date/batch print info on the carton as it has been discarded. But please refer to the product image attached for the time stamp. Thanks! Thank you &;Packaging sealing issue - Farmchef Rosti Hashbrown;Normal;;Packaging;Bad sealing;No investigation done;500QD00000Fe7NdYAJ;en;True
1;Hello dear Find the swift attached for the order AG2676 Please send the original documents WITHOUT INVOICE to the following address and ask the forwarder to request the telex release LOGISTICA ADUANALA MUOR SA DE CV CALLE BAHIA DE TEJUPA, No. Ext. 453, Int. 3 FRACC. DEL MAR SALAGUA C.P. 28869, SANTIAGO MANZANILLO, COLIMA, MEXICO to: Francisco miguel flores Díaz 314 174 9134 Em seg., 29 de abr. de 2024 06:16, Service Request <service@agristo.com<mailto:service@agristo.com>> escreveu: Please find the attached the draft BL for this order for your approval.;AG2676 - SHIPPING REQUEST;Normal;Klant is niet meer op dit issue teruggekomen na reminders;Logistics;Damage to container;No investigation done;500QD00000AA7DqYAL;en;True
1;"Beste, Dit is in orde! Met vriendelijke groeten, Nino Marinus Lineage Logistics | Rijkevorsel Nino Marinus​​​​ Logistiek Bediende [cid:image562602.png@29A9ABFB.DEA81CDC] Houtelweg 1 , Rijkevorsel , Belgium onelineage.com The information contained in this message and any accompanying documents is confidential, may be attorney-client privileged, and is intended only for the use of the intended recipient. It is the property of Lineage (""Lineage""). Unauthorized use, disclosure or copying of this message, or any part of it, is strictly prohibited and may be unlawful. If you have received this message in error, please notify the sender immediately by replying to the message and destroying the message and all copies of it, including all attachments. Electronic communication may be susceptible to data corruption, interception and unauthorized tampering and Lineage disclaims all liability of any kind for such actions or any consequences that may arise directly or indirectly there from. #exclaimer#";Laadafspraak // Agristo // Mondial Foods // 61904 - 450400;Normal;BBD not correct;Logistics;Shelf life of pallet NOK;No investigation done;500QD00000CSqJLYA1;en;True
1;Dear Agristo team, Any update on your investigation? To update to your team that, for the Potato Flakes 2mm, we received was 400 bags (8 pallets). Apart from that, 50 bags (1 pallet) of Potato Flakes 3mm, we detected with short shelf life which will be expired on 01/07/2024. Please advised, does your end follow FIFO and how this affected pallet could deliver to us with short shelf life. Incoming date 17/5/2024 Supplier Agristo Belgium DO number 90591160 Material Dehydrated potato flakes 1-3mm Batch number 1208005996 / V0123183 MFG date 2/7/2023 Expiry date 1/7/2024 QTY 50 bags Balance shelf life upon receiving 1.5 months (45 days) Balance shelf life upon receiving (Guideline) 8 months Please don’t hesitate to contact me if you need any further assistance. Thank you;FW: KMM3_Incoming issue_Dehydrated potato flakes 3mm (008)_Agristo Belgium;Normal;manual palletlabel with different layout;Packaging;Wrong pallet label;Agristo decision;500QD00000FRf4rYAD;en;True
1;Bonjour, Vous trouverez en pièce jointe le bilan des réclamations consommateurs mensuelles pour votre site de production. Il s’agit d’un envoi automatique merci de ne pas répondre à l’adresse mail de cet envoi. En cas de questions ou remarques, vous pouvez vous adresser à Magalie LUCET ( magalie_lucet@picard.fr ) et Kelly CZUYKA (kelly_czuyka@picard.fr ). Le fichier peut être vide, cela implique que nous n’avons pas enregistré de réclamations sur le mois en question.;Synthèse mensuelle des réclamations AGRISTO - HARELBEKE (BE)-AGRISTO - NAZARETH (BE)-AGRISTO - TILBURG (NL)-AGRISTO - WIELSBEKE (BE) - 2024-06-05-08-45-51;Low;;Quality;Organoleptic;No investigation done;500QD00000FfozZYAR;en;True
1;Cher client, Nous vous remercions de nous avoir informés du problème ci-dessous. Votre réclamation a été enregistrée dans notre système sous le numéro de ticket: 00029686. Afin d'assurer une communication efficace, veuillez répondre à cet e-mail pour toute communication ultérieure à ce sujet. Cordialement,L'équipe des réclamations d'Agristothread::X9OquVpDHnG16EW1kfA_eXQ::L'èquipe des rèclamations d'Agristo............................................................................................... Ridder de Ghellinckstraat 9, B-8710 Wielsbeke, Belgiumclaims@agristo.com www.agristo.com;Synthèse mensuelle des réclamations AGRISTO - HARELBEKE (BE)-AGRISTO - NAZARETH (BE)-AGRISTO - TILBURG (NL)-AGRISTO - WIELSBEKE (BE) - 2024-06-05-08-45-51;Low;;Quality;Organoleptic;No investigation done;500QD00000FfozZYAR;fr;True
1;Dear, Thank you for sending this mail. We are currently investigating this issue with our pacakging department regarding the palletlabels. My colleague Liesbeth is checking for the shelf life issue. I will check again today if we have any update on this and send you feedback as soon as we have this. Thank you for your patience!;FW: KMM3_Incoming issue_Dehydrated potato flakes 3mm (008)_Agristo Belgium;Normal;manual palletlabel with different layout;Packaging;Wrong pallet label;Agristo decision;500QD00000FRf4rYAD;en;True
1;﻿﻿Dear Sender, I am out of office and will return to office on Thursday (6/6/2024) with limited access to emails. Any urgent matter please contact me via WhatsApp. Thanks &;FW: KMM3_Incoming issue_Dehydrated potato flakes 3mm (008)_Agristo Belgium;Normal;manual palletlabel with different layout;Packaging;Wrong pallet label;Agristo decision;500QD00000FRf4rYAD;en;True
1;Dear, Further investigation was finished for complaint 00022711 by Investigator: Inez Aerts. Link to complaint: 00022711;[Request for confirmation] Claim Report 392084 　[597:Agristo(ヘ゛ルキ゛ー)];Normal;;Quality;Foreign body;No investigation done;500QD00000DcEYmYAN;en;True
1;Dear all, Thanks for your email. I'm out of office for training. During this period of time, I will have limited access to email, please expect delay in reply. I will revert when I'm back to office on 6/6/24.;FW: KMM3_Incoming issue_Dehydrated potato flakes 3mm (008)_Agristo Belgium;Normal;manual palletlabel with different layout;Packaging;Wrong pallet label;Agristo decision;500QD00000FRf4rYAD;en;True
1;Thank you for your email. I'm out of office . During this period i will have limited access to my email. I shall reply your email once i back to office. Thank You. DISCLAIMER: The contents of this e-mail and any attachment(s) are confidential and intended for the named recipient(s) only. It shall not attach any liability on the originator or Mamee-Double Decker or its subsidiaries. Any views or opinions presented in this email are solely those of the author and may not necessarily reflect the opinions of Mamee-Double Decker or its subsidiaries. Any form of reproduction, dissemination, copying, disclosure, modification, distribution and / or publication of this message without prior written consent of the author of this e-mail is strictly prohibited. If you have received this email in error please delete it and notify the sender immediately. Before opening any mail and attachments please check them for viruses.;FW: KMM3_Incoming issue_Dehydrated potato flakes 3mm (008)_Agristo Belgium;Normal;manual palletlabel with different layout;Packaging;Wrong pallet label;Agristo decision;500QD00000FRf4rYAD;en;True
