Subject;TextBody;Complaint;Complaint_type
Avail Early Bird Discount in 4th International Food Expo at Bangalore International Exhibition Center on 12-13-14 June 2025;[https://mcusercontent.com/fe903f72ca75fda44d0d99e3b/images/d0c2a2a1-59b6-60a7-8e0e-f291ca897f51.jpeg]<https://gmail.us21.list-manage.com/track/click?u=fe903f72ca75fda44d0d99e3b&id=eba8fae102&e=f7a6121aea> This email was sent to sales@agristo.com<mailto:sales@agristo.com> why did I get this?<https://gmail.us21.list-manage.com/about?u=fe903f72ca75fda44d0d99e3b&id=477a088a3e&e=f7a6121aea&c=74d488b470> unsubscribe from this list<https://gmail.us21.list-manage.com/unsubscribe?u=fe903f72ca75fda44d0d99e3b&id=477a088a3e&t=b&e=f7a6121aea&c=74d488b470> update subscription preferences<https://gmail.us21.list-manage.com/profile?u=fe903f72ca75fda44d0d99e3b&id=477a088a3e&e=f7a6121aea&c=74d488b470> MEDIA DAY · 202 · Hyderabad, Telangana 500036 · India;False;
Aldi SAWLEY DEL 14/09;Hi, OK confirmed.;False;
SIAL PARIS Expo 2024;Hi, Would you like to purchase the SIAL PARIS 2024 Attendees List with complete contact information? Over the space of 60 years, SIAL Paris has become the flagship meeting for the entire food industry. All over the world, at the heart of the issues and challenges that shape our humanity, professionals dream up and construct our food destiny. Every two years, SIAL Paris brings them together for five days of discoveries, discussions and meetings. If the list is within your interest - please reply as YES so that I can get back with counts and reasonable price for your consideration.;False;
61772 hc+ exa1;Hoi Cigdem, Hierbij het ex1 document, het hc volgt snel. Thx Bonte Maarten Customer Service Officer Agristo nv P +32 485 134 330 --------------- Original Message --------------- From: Cigdem Dogan [cigdem.dogan@mondialfoods.nl] Sent: 9/09/2024 10:25 To: service@agristo.com Subject: 61772 hc+ exa1 Goedemorgen, Aub hc en uitvoerdocumenten EXA 1 mailen ​​​​​ ​;False;
Issues in french fries to Iraq;Re sent;True;Quality
Purchase order 1001781 + 1001782;Bonte Maarten Customer Service Officer Agristo nv P +32 485 134 330 --------------- Forwarded Message --------------- From: Maria Werner [mw@tomex.dk] Sent: 9/09/2024 09:38 To: service@agristo.com Subject: Purchase order 1001781 + 1001782 Hello, See attached new orders 😊 Thank you! Med venlig hilsen /;False;
1001467 - Production dates;Hi Claus This should be all August and September production as I can see. Thanks Bonte Maarten Customer Service Officer Agristo nv P +32 485 134 330 --------------- Original Message --------------- From: Claus Viberg [cv@tomex.dk] Sent: 9/09/2024 08:18 To: service@agristo.com Subject: 1001467 - Production dates Good morning Maarten Hope you had a good weekend. Regarding order 1001467, can you please advise the production dates for all the products? The last order our client received was with some very old dates, and they want to be sure this is not happening again, so they asked to know the dates prior to loading. Awaiting your reply.;False;
Documents BRF S.A. - IE0001550I24;Hi Isadora, Please find attached the documents related to above mentioned IE. Can you please check and confirm if ok?;False;
Vervallen facturen Farm Frites;Goedemorgen Bryan, Kan u even kijken naar onderstaande vervallen facturen? Wanneer worden deze betaald? Alvast bedankt voor uw feedback! Met vriendelijke groeten, Zoë Zoë Feys Customer Service Agristo nv P +32 56 54 11 67 thread::fm4zeHuPHOet9U9KBNDzaHQ::;False;
Label approval - Sidewinder® Fries;Good morning Michele, I’m very well, thank you. I hope you’re good too. This will be fine, please proceed. Many thanks;False;
Ristournes mensuelles;"Bonjour Mercedes, Vous trouverez ci-dessous des demandes faites en votre absence pour lesquelles je n’ai pas eu de retour. Cordialement, Mélanie MULOWSKY Service Comptabilité Financière & Gestion Raison 85120 La Chataigneraie www.ds-restauration.com <https://protect.checkpoint.com/v2/___http://www.ds-restauration.com___.YzJlOmFncmlzdG86YzpvOmM4OWE2MjM5YmUwNzI2MTc2YmRjNDA0NGNiYjYwZmZmOjY6MjJjMDo4NTdmMWJkNjJjOTFmNmM3ZDEyOTk3NjFlMmU0NjM1NmNkNWFkMWViMWJhZmQwZGYzYjI1ZmFjODk0NzZmZTdjOmg6VDpO> De : Mélanie MULOWSKY Envoyé : vendredi 5 juillet 2024 14:26 À : Mercedes D'hoker <Mercedes.Dhoker@agristo.com>; Sarah Detailleur <Sarah.Detailleur@agristo.com>; Zoë Feys <Zoe.Feys@agristo.com> Objet : Ristournes mensuelles Bonjour, Avant son départ, nous avions convenu avec Mercedes qu’elle me mette en copie de ses mails lors de l’envoi des ristournes mensuelles aux sites. Est-ce possible continuer cette procédure, s’il vous plait ? De plus, les dernies avoirs reçus sont ceux de la période de mars 2024, pourriez-vous me transférer les éléments d’avril, mai et juin ? Merci Merci beaucoup, Cordialement, Mélanie MULOWSKY Service Comptabilité Financière & Gestion Raison 85120 La Chataigneraie www.ds-restauration.com <https://protect.checkpoint.com/v2/___http://www.ds-restauration.com___.YzJlOmFncmlzdG86YzpvOmM4OWE2MjM5YmUwNzI2MTc2YmRjNDA0NGNiYjYwZmZmOjY6MjExODpmZWI1YzU2NDM5NWRkZmE0ZWE2ZjhlMDdmZGZiZTYwYmUwNDI0ZmY4NTU3YTg1OTQwOTkwMTg4ZmIxOWM3MzBmOmg6VDpO>";False;
Facturas vencidas;Hola David, Hay varias facturas vencidas. Cuándo recibiremos los pagos? Frigorifics Ferrer Vangrup: Bartolome Reig Congelats Salma Saludos, Zoë Zoë Feys Customer Service Agristo nv P +32 56 54 11 67 thread::BUsTPBkMFzWfPNWn00RFi3Q::;False;
Frikom New Orders 4520001636, 4520001637, 4520001638, 4520001639;Good morning, We received below mail by Aleksandra friday evening. Can you send the order through with PDF instead of excell? We need the correct format to enter the orders automatically. Thank you for your help.;False;
FRESCO FOODSERVICE: PO-018464;Beau Taylor Customer Service Agristo P +441 244 562 128 --------------- Forwarded Message --------------- From: Allan Dursun [p.ledger@frescofoodservice.co.uk] Sent: 6/09/2024 19:44 To: service@agristo.com Subject: FRESCO FOODSERVICE: PO-018464 Dear Supply Partner, Please find attached our Purchase order PO-018464, Please reply promptly with an acknowledgment, your order reference and expected delivery date. Please enusure all invoices are sent to accounts@frescofoodservice.co.uk and any third party transport companies book in a delivery time slot.;False;
Rendelés SPAR Magyarországtól / Order from SPAR Hungary / Bestellung von SPAR Ungarn;SPAR LOGISZTIKAI KÖZPONT ÜLLŐ Mélyhűtő raktár/ Frozen goods wh Zsaróka út H 2225-Üllő ÜLLŐ RAKTÁR Sollten Sie diese E-Mail unbeabsichtigt bzw. irrtümlich erhalten haben, so weisen wir Sie darauf hin, dass gemäß § 161 Abs 4 TKG 2021 der Inhalt sowie die Tatsache des Empfangs dieser E-Mail weder aufgezeichnet noch verwertet oder Unbefugten mitgeteilt werden dürfen. Wir ersuchen Sie, die Nachricht von Ihrem System zu löschen und sich mit uns in Verbindung zu setzen. Unter diesem Link finden Sie die Informationen über die Verarbeitung Ihrer personenbezogenen Daten sowie zu Ihren Rechten als betroffene Person: https://www.spar.at/service/datenschutzhinweise If you have received this email accidentally or in error, we point out that, in accordance with § 161 para. 4 TKG 2021 (Telecommunications Act), the contents of this email and the fact of its receipt must not be recorded, exploited or communicated to unauthorized persons. We ask you to delete the message from your system and to contact us. Under this link you will find information about the processing of your personal data and about your rights as a data subject: https://www.spar.at/service/datenschutzhinweise;False;
POTATO FLAKES BIG BAG CLAIM - PROMOLAC;Dear, Further investigation was requested for complaint 00047794. Below you find relevant information of complaint. An investigator needs to be appointed. Overview Complaint: - Company name: PROMOLAC ESPANA S.A.- Reason for complaint: Length-- Details for complaint: Too short-- Customer description: verkeerde vlokformaat- Responsible party: Wielsbeke (P014) - AW10 Request from CX: Is het mogelijk dat er een verkeerde vlok in die BigBag terecht gekomen is? of is het eerder niet goed gemengd en dat het 'gruis' allemaal in 1 zak zit?CX Owner: Regine LegeinLink to complaint: 00047794 Thanks for taking up this further investigation.;True;Quality
175 - Bestellung - 2045020004 (6cd6a2e2-64ca-4457-9301-3fc9c595e957);Sehr geehrter Damen und Herren, Transwest kontaktiert mir, dass Sie die 5 Paletten nicht akzeptieren. Was ist der Grund dafür? Mit freundlichen Grüßen, Service Agristo nv Ridder de Ghellinckstraat 9 8710 Wielsbeke Belgium --------------- Original Message ---------------;False;
Dissatisfied delivery service;Hi Ramazan, I can only apologise for this. I have been informed that the haulier has requested to change the loading date over the weekend without correspondence to you, or myself. I am in the process of contacting other hauliers to get the goods to you today. I am so sorry about this, I will keep you updated.;False;
Magna PO;Hi, Thank you for you order. I will process this now. Many thanks, Beau Beau Taylor Customer Service Agristo P +441 244 562 128 --------------- Original Message --------------- From: Muhammad Jawad [muhammad.jawad@magnafoodservice.co.uk] Sent: 9/09/2024 00:08 To: service@agristo.com Cc: accounts@magnafoodservice.co.uk Subject: Magna PO Hi All Please find attached order for delivery requested 13-09-24. Kindly send us order confirmation and make sure all deliveries are booked in at bookingin@magnafoodservice.co.uk Please check prices on the PO are correct, otherwise notify immediately. If you have any query with accounts, Kindly email at accounts@magnafoodservice.co.uk so it can be sorted out immediately and there is no delay in deliveries.;False;
Magna PO;Beau Taylor Customer Service Agristo P +441 244 562 128 --------------- Forwarded Message --------------- From: Muhammad Jawad [muhammad.jawad@magnafoodservice.co.uk] Sent: 9/09/2024 00:08 To: service@agristo.com Cc: accounts@magnafoodservice.co.uk Subject: Magna PO Hi All Please find attached order for delivery requested 13-09-24. Kindly send us order confirmation and make sure all deliveries are booked in at bookingin@magnafoodservice.co.uk Please check prices on the PO are correct, otherwise notify immediately. If you have any query with accounts, Kindly email at accounts@magnafoodservice.co.uk so it can be sorted out immediately and there is no delay in deliveries.;False;
JY orders #116, #117;Dear Elynn, Please confirm JY new orders Order #116 : ETA Kaohsiung about 15-Nov-2024 1x40ft 308955 JY Mini HB Waffles - 336 309966 JY Shoestring XLF - filled Order #117 : ETA Kaohsiung about 30-Nov-2024 1x40ft 313525 Ever Crrrisp - FCL Cheers, Jack Lo;False;
WB/STANDART;Hello Vanessa, A truck from wb, standart stock. BR Kaloyan;False;
61772 hc+ exa1;Goedemorgen, Aub hc en uitvoerdocumenten EXA 1 mailen ​​​​​ ​;False;
U Enseigne - Fournisseur AGRISTO NV Urgent : Modification Commande N.74012, Promo 24 038 030 SUR TRAFIC S38/S39, Th�me 388 S38 TRAFIC;Bonjour, Merci de nous confirmer la bonne réception de la modification de notre commande n.74012, Promo 24 038 030 SUR TRAFIC S38/S39, Thème 388 S38 TRAFIC pour date de livraison au 13/09/24 sur l'entrepôt de VENDARGUES V2. 0 ligne(s) de commande modifiée(s). 0 ligne(s) de commande ajoutée(s). 0 ligne(s) de commande supprimée(s). 1 date modifiée. Cordialement, Nathalie Andre, Coopérative U Enseigne, Ce message est automatique, veuillez ne pas y répondre. Pour nous contacter, merci d'utiliser l'adresse :nathalie.andre@systeme-u.fr;False;
Confirmation of inspection for X.15.149658 & A0524BE1500344 & 2014 AGR 1743 SR4356;Dear AGRISTO NV team, Kindly note that subject inspection is confirmed and planned accordingly. On: 2024-09-13 08:00:00 At: NAZARETH, Venecoweg 12, 9810 Nazareth Should you require any support, kindly contact us on below email address and/or phone number.;False;
COPY TRANSFER;Good Morning INVOICE 90610793 5.481,-- €;False;
FINAL BL - 12110507xx23 ETA 13.11.2024;Service Agristo nv Ridder de Ghellinckstraat 9 8710 Wielsbeke Belgium thread::D3nUwbqHGxCBvkzUd-4SoXQ::;False;
rostis légumes - LYCEE V. HUGO TOULOUSE;Bonjour, Pour les besoins d'un appel d'offre, je suis à la recherche de rostis de légumes/pomme de terre ? Avez-vous cet article ? Bonne réception, Cordialement Nathalie Tonein Chargée de marchés publics SO [cid:image001.png@01D8B871.1C50C420] Transgourmet Aquitaine 2 avenue du Vieux Moulin 33450 Saint Loubès T +33 05 56 33 90 15 T +33 826 101 734* (RHF) +33 826 101 750* (BP) F +33 826 101 735* (RHF) +33 826 969 145* (BP) nathalie.tonein@transgourmet.fr<mailto:nathalie.tonein@transgourmet.fr> www.transgourmet.fr<http://www.transgourmet.fr/> [cid:image002.jpg@01D8B871.1C50C420]<https://www.facebook.com/transgourmetfrance>[cid:image003.jpg@01D8B871.1C50C420]<https://www.instagram.com/transgourmet.france/> [cid:image004.jpg@01D8B871.1C50C420] <https://twitter.com/transgourmet_fr> [cid:image005.jpg@01D8B871.1C50C420] <https://www.linkedin.com/company/transgourmet?trk=tyah&trkInfo=clickedVertical:company,entityType:entityHistoryName,clickedEntityId:company_873613,idx:0> [cid:image006.jpg@01D8B871.1C50C420] <https://www.youtube.com/channel/UCPJv5dcGTzzC06YEoV3g7lw> [cid:image007.png@01DA5299.47B48DE0];False;
FRESCO FOODSERVICE: PO-018464;Hi, Thanks you for your order. I will process this now. Many thanks, Beau Beau Taylor Customer Service Agristo P +441 244 562 128 --------------- Original Message --------------- From: Allan Dursun [p.ledger@frescofoodservice.co.uk] Sent: 6/09/2024 19:44 To: service@agristo.com Subject: FRESCO FOODSERVICE: PO-018464 Dear Supply Partner, Please find attached our Purchase order PO-018464, Please reply promptly with an acknowledgment, your order reference and expected delivery date. Please enusure all invoices are sent to accounts@frescofoodservice.co.uk and any third party transport companies book in a delivery time slot.;False;
D&B Finance Analytics - Nieuws en waarschuwingen;D&B Finance Analytics Datum 09/09/2024 Tijd 06:20 AM D&B Finance Analytics WAARSCHUWINGEN In deze e-mail Inbox Waarschuwingen Totaal Waarschuwingen 1 (1 Bedrijven) Informatief 1 Opwaartse trends 0 Ernstige voorvallen 0 Neerwaartse trends 0 De ernst van de waarschuwing wordt bepaald door het algemene gebeurtenistype. Dit kan betekenen dat in sommige gevallen een gebeurtenis verandering zowel negatief als positief kan zijn. Bekijk altijd de volledige details van elke gebeurtenis voordat u actie onderneemt. De door D&B verstrekte ernst classificatie, positief/negatief en gebeurtenis beschrijving worden te goeder trouw verstrekt en kunnen er niet tegen D&B worden gebruikt. LARU GmbH Accounts 0 Totaal uitstaand €0.00 Adres: Weusterstr. 25,Bottrop,DE,46240 D-U-N-S: 31-500-6163 Registratienummer: HRB11709 Waarschuwingen Financiële informatie Financiële informatie > Jaarrekening Bekijk waarschuwing Waarschuwingsprofiel : • Standard (sales@agristo.com) U ontvangt dit omdat u bent ingesteld voor waarschuwingen. Om uw voorkeur voor het afleveren van waarschuwingen te wijzigen of om geen waarschuwingsmails meer te ontvangen, update uw voorkeursinstellingen. Ontvangers waarschuwing : sales@agristo.com Abonneenummer : 845-006312 © 2024 Dun & Bradstreet. Alle rechten voorbehouden. Deze mededeling is uitsluitend bedoeld voor intern zakelijk gebruik en mag op geen enkele manier worden gereproduceerd of opnieuw verspreid mechanisch of elektronisch zonder toestemming van Dun & Bradstreet. Terwijl Dun & Bradstreet uitgebreide procedures hanteert om de kwaliteit van de informatie die we hebben te behouden, kan de informatie een zekere mate van fouten bevatten.;False;
